u,v,key,betweenness
49739046,9099950059,0,0.0003914923423095165
49739046,9099950062,0,0.0
49739046,11831784022,0,8.355656364560151e-06
49739134,49739135,0,0.0
49739134,49739134,0,0.0
49739135,49739134,0,3.4815234852333965e-06
49739135,49740750,0,0.0
49739135,49740703,0,4.496138900929986e-06
49739137,642043942,0,0.00010175001065843547
49739137,49731284,0,2.765324368271098e-06
49739137,49754143,0,3.2527376562037733e-06
49739164,49774774,0,6.764102771310599e-07
49739169,49824916,0,7.199790567462664e-05
49739169,49886535,0,0.00010348082519109436
49739169,49739164,0,6.863574870888696e-07
49739172,49840688,0,0.00010604720536020926
49739260,49790389,0,6.697456464593274e-05
49739260,49726946,0,7.445486653420564e-05
49739277,49739283,0,1.989441991561941e-08
49739277,49796955,0,0.0007123793883384998
49739277,49780038,0,0.0004657681590644816
49739283,49796966,0,3.1035295068366277e-06
49739283,49780046,0,1.989441991561941e-08
49739286,49743898,0,3.866480510600632e-05
49739286,49743895,0,1.826307748253862e-05
49739298,49739302,0,2.6161162189039523e-06
49739298,647043864,0,6.545264152238786e-06
49739298,49749416,0,3.875432999562661e-05
49739298,49848716,0,5.6410627670738834e-05
49739302,49739307,0,4.177828182280076e-07
49739302,49739298,0,6.793944401184028e-06
49739302,49808299,0,3.0836350869210084e-07
49739307,49739302,0,8.385497994433581e-06
49739307,49749446,0,1.880022682026034e-06
49739307,49874974,0,8.554600563716346e-07
49739319,49807033,0,5.968325974685823e-08
49739319,49807054,0,1.2632956646418324e-06
49739319,49831519,0,1.3577941592410247e-05
49739331,1365013789,0,0.0
49739331,1365013790,0,0.00017580698879432873
49739331,49739335,0,0.00017193752412074075
49739331,49858107,0,2.6041795669545807e-05
49739335,49858107,0,5.4341607999514416e-05
49739335,49739338,0,1.8820121240175962e-05
49739335,49806797,0,0.00021910719374067437
49739335,49739331,0,0.00017682160421002532
49739338,49739347,0,1.6064744081862674e-05
49739338,49739335,0,9.947209957809705e-09
49739338,49806810,0,1.0941930953590675e-07
49739338,49758375,0,1.0643514654856384e-06
49739347,49758382,0,3.531259535022445e-06
49739347,49804153,0,3.580995584811494e-07
49739347,49739350,0,1.3866410681186728e-05
49739347,49739338,0,3.978883983123882e-08
49739350,49758383,0,1.1737707750215452e-06
49739350,49766950,0,1.1140875152746868e-06
49739350,49739355,0,1.1747654960173261e-05
49739350,49739347,0,6.963046970466793e-08
49739355,49758386,0,3.978883983123882e-08
49739355,49806844,0,2.9841629873429113e-07
49739355,49739360,0,9.658740869033223e-06
49739355,49739350,0,1.1936651949371646e-07
49739360,49758390,0,2.9841629873429115e-08
49739360,49806853,0,3.481523485233397e-07
49739360,49739365,0,7.5996684077666145e-06
49739360,49739355,0,1.8899698919838438e-07
49739365,49739399,0,5.560490366415625e-06
49739365,49739360,0,2.5862745890305234e-07
49739365,49758392,0,2.9841629873429115e-08
49739365,49806862,0,5.968325974685823e-08
49739399,49782380,0,0.00022105684689240507
49739399,49739365,0,1.5617119633761236e-06
49739399,49758395,0,0.00012025182117996152
49739399,49739410,0,9.688582498906653e-06
49739410,49758399,0,6.963046970466794e-07
49739410,49806871,0,1.5129706345828561e-05
49739410,49739423,0,6.833733241015267e-06
49739410,49739399,0,1.3926093940933585e-07
49739423,49788468,0,5.868853875107726e-07
49739423,49758401,0,1.4622398637980266e-06
49739423,49739424,0,4.595611000508083e-06
49739423,49739410,0,1.5915535932495527e-07
49739424,49735125,0,3.7898869939254975e-06
49739424,49739423,0,1.790497792405747e-07
49739424,49806904,0,0.0
49739436,49783099,0,0.0
49739436,49739443,0,1.4920814936714557e-06
49739436,49735125,0,2.68574668860862e-07
49739443,49790082,0,0.0
49739443,49739448,0,8.256184264982055e-07
49739443,49739436,0,3.8794118835457846e-07
49739448,49857132,0,1.989441991561941e-08
49739448,3375563969,0,1.8899698919838438e-07
49739448,49739443,0,5.470965476795338e-07
49739465,3375563969,0,3.580995584811494e-07
49739465,49739469,0,9.191222001016166e-06
49739465,13828890638,0,3.657589101486628e-05
49739465,49747311,0,8.9176737271764e-05
49739469,644504509,0,3.939095143292643e-06
49739469,49857165,0,2.3475415500430904e-06
49739481,49739487,0,5.311810117470382e-06
49739481,13809720491,0,3.670520474431781e-06
49739481,49758311,0,3.123423926752247e-06
49739487,49739513,0,2.427119229705568e-06
49739487,49739481,0,4.923868929115804e-06
49739487,49723335,0,1.4025566040511683e-06
49739513,49716093,0,1.3926093940933587e-06
49739513,49739487,0,6.923258130635554e-06
49739513,49723335,0,2.078966881182228e-06
49739533,49739554,0,0.0
49739533,49716093,0,2.12173988400081e-05
49739533,49825798,0,8.554600563716346e-07
49739533,49858191,0,3.8794118835457846e-07
49739554,49739533,0,0.0
49739554,49825798,0,0.00023148152292818964
49739554,1458870814,0,0.00022409074592953703
49739559,49772296,0,8.1388071874799e-05
49739559,49883573,0,7.363919531766524e-05
49739559,49758271,0,3.1741546975370765e-05
49739564,49758282,0,4.01867282295512e-06
49739564,49787936,0,2.5862745890305234e-07
49739564,49739559,0,6.90833731569884e-05
49739565,49758287,0,2.3773831799165193e-06
49739565,49739564,0,7.594694802787709e-05
49739577,49738305,0,7.262457990196865e-05
49739577,49744854,0,9.920352490923619e-05
49739585,49739577,0,7.662335830500816e-05
49739585,49763132,0,1.5249072865322277e-05
49739585,49763130,0,6.465686472576307e-07
49739593,49889442,0,0.0002787606118576592
49739593,49777955,0,6.7740499812684084e-06
49739593,49777944,0,3.8794118835457846e-07
49739596,49739593,0,0.0002838734777759733
49739598,49739596,0,0.000286817851923485
49739598,49794262,0,9.847737858231607e-06
49739598,49769703,0,1.5915535932495527e-07
49739600,2428508011,0,2.088914091140038e-07
49739600,49756566,0,8.176606585319577e-06
49739600,49739598,0,0.0002940892624026439
49739603,49739600,0,0.0003014203561415497
49739603,9480293895,0,0.00015553457490031253
49739603,2428508011,0,0.00011146843478721555
49739609,49739603,0,0.00011058313310097048
49739609,49774098,0,0.0003599000034835129
49739609,7802345979,0,0.0017122231972477424
49739633,49793211,0,0.0007973683502180259
49739633,2428510053,0,0.001620340818867454
49739655,49722137,0,1.0245626256543996e-06
49739655,49782827,0,7.589721197808805e-06
49739655,49716160,0,5.968325974685823e-08
49739683,49752183,0,0.0
49739683,49723529,0,1.2533484546840229e-06
49739683,49804425,0,3.4815234852333965e-06
49739695,49739683,0,4.675188680170561e-06
49739695,49748318,0,7.602652570753957e-05
49739695,49748309,0,6.844675171968857e-05
49739703,49739758,0,0.0
49739703,49739758,1,5.242179647765714e-06
49739703,49740750,0,4.973604978904852e-08
49739758,49739703,0,0.0
49739758,49739703,1,1.0941930953590675e-07
49739758,49740888,0,1.820339422279176e-06
49739764,49739770,0,0.0
49739770,49739764,0,3.4815234852333965e-06
49739770,49806904,0,1.6114480131651722e-06
49739770,49849239,0,1.1538763551059257e-06
49739774,5446049192,0,3.4815234852333965e-06
49739774,49835117,0,0.00011723781656274518
49739774,49844353,0,2.6121373349208286e-05
49739787,49739795,0,0.0
49739795,49739799,0,3.4815234852333965e-06
49739795,49739787,0,3.4815234852333965e-06
49739795,49790968,0,0.0
49739799,49739795,0,0.0
49739801,49739815,0,4.476244481014367e-06
49739801,49856097,0,0.0006747192514382323
49739801,49770639,0,0.0004708810249827958
49739815,49739801,0,2.3425679450641854e-05
49739815,49773519,0,3.193054396456915e-06
49739815,49756643,0,3.7302037341786393e-06
49739819,49790968,0,3.2069804903978485e-05
49739819,49824103,0,1.2235068248105936e-06
49739830,49739819,0,2.734488017401888e-05
49739830,965766226,0,0.00017057475635652081
49739833,49866843,0,3.132376415714276e-05
49739833,49858507,0,9.471733321826401e-05
49739833,49739840,0,1.2851795265490139e-05
49739840,49739844,0,9.599057609286366e-06
49739840,49866843,0,9.947209957809705e-09
49739840,49739833,0,9.472728042822181e-05
49739844,49739847,0,6.4159504227872595e-06
49739844,49739840,0,9.474717484813744e-05
49739844,49749703,0,9.947209957809705e-09
49739844,49749680,0,1.6910256928276498e-07
49739847,49739844,0,9.492622462737801e-05
49739847,49768328,0,0.0
49739847,49739861,0,3.193054396456915e-06
49739861,49762143,0,4.6254526303815124e-06
49739861,49762108,0,1.044457045570019e-06
49739861,49739847,0,9.483669973775772e-05
49739903,49777892,0,4.4881811329637384e-05
49739904,49739903,0,5.470965476795338e-07
49739904,9768681882,0,2.884690887764814e-07
49739937,3670782184,0,2.9841629873429115e-08
49739937,49825905,0,4.237511442026934e-05
49740074,49716928,0,4.7149775200018e-05
49740082,49740100,0,3.455660739343091e-05
49740082,49740074,0,4.828375713520831e-05
49740100,49890166,0,3.1532655566256765e-06
49740100,965766236,0,2.9672527304146348e-05
49740100,49740082,0,4.945752791022985e-05
49740160,49740162,0,0.0001673817019600639
49740160,49763666,0,2.2550324974354602e-05
49740160,5291674142,0,0.00040111129433871855
49740162,49740160,0,0.0004032399972696898
49740162,2099955610,0,0.00016519331576934576
49740210,5291674142,0,0.00022051969755468333
49740210,9088107710,0,1.144923866143897e-05
49740244,49769187,0,2.8100868130812414e-05
49740244,49856113,0,0.0006607135798176362
49740244,3672563449,0,0.00046912036882026345
49740250,3278871307,0,0.0
49740284,49722667,0,5.172549178061047e-07
49740284,810755762,0,0.0
49740284,1440554109,0,0.0
49740284,49798051,0,0.0
49740329,49791025,0,2.1436237459079912e-05
49740329,49826533,0,1.1379608191734302e-05
49740329,49747475,0,0.0
49740329,642395201,0,3.978883983123882e-06
49740342,49740351,0,9.947209957809705e-09
49740342,3657250012,0,3.5909427947693035e-06
49740342,49779377,0,0.0
49740351,49740362,0,0.0
49740351,49740342,0,7.042624650129271e-06
49740351,49745588,0,0.0
49740362,49740384,0,7.957767966247763e-07
49740362,49740351,0,1.0036734847429992e-05
49740362,49745582,0,8.952488962028735e-08
49740384,2765475202,0,3.461629065317777e-06
49740384,49843200,0,3.621779145638513e-05
49740384,49740362,0,1.348841670278996e-05
49740398,49774284,0,0.0
49740398,49740422,0,0.0
49740398,49740404,0,6.356267163040401e-06
49740404,49740422,0,3.123423926752247e-06
49740404,49830968,0,0.0
49740404,49740398,0,1.3926093940933585e-07
49740422,49740435,0,0.0
49740422,49740404,0,2.9841629873429113e-07
49740422,49740398,0,0.0
49740435,49740422,0,6.565158572154405e-07
49740435,49759518,0,1.0852406063970387e-05
49740435,6799358586,0,7.347009274838247e-05
49740439,655680824,0,0.0
49740439,641939669,0,3.3820513856552997e-07
49740439,49740442,0,3.2427904462459635e-06
49740442,11198264296,0,0.0
49740442,49740448,0,5.272021277639143e-07
49740442,49740439,0,0.0
49740448,49821658,0,2.2102700526253165e-05
49740448,49740442,0,0.0
49740448,4935980603,0,5.530648736542196e-06
49740448,3415159798,0,5.679856885909341e-06
49740477,2906363140,0,3.0836350869210084e-07
49740477,6659463401,0,6.595000202027834e-06
49740477,6659463399,0,5.560490366415625e-06
49740516,49841495,0,3.5412067449802547e-06
49740516,49842843,0,7.957767966247764e-08
49740516,49740522,0,2.492770815427112e-05
49740516,49722499,0,2.9841629873429115e-08
49740522,49817154,0,6.863574870888696e-07
49740522,49740531,0,2.187391469722354e-05
49740522,49817160,0,1.2235068248105936e-06
49740522,49740516,0,1.3926093940933585e-07
49740531,49740539,0,1.8710701930640056e-05
49740531,49740522,0,9.947209957809704e-08
49740531,49801196,0,9.947209957809705e-09
49740539,49818289,0,2.2401116824987456e-05
49740539,49740531,0,4.177828182280076e-07
49740539,49833568,0,1.0872300483886007e-05
49740543,49740557,0,7.81154397986796e-05
49740543,49767848,0,1.921800963848835e-05
49740543,49767789,0,1.415487976996321e-05
49740557,49740543,0,2.2689585913763937e-05
49740557,49830119,0,0.00033306243101734233
49740557,49722505,0,0.0003082242477526915
49740561,49740574,0,0.0
49740561,1520628285,0,1.511975913587075e-06
49740561,49765880,0,1.989441991561941e-08
49740574,49740561,0,1.2235068248105936e-06
49740574,1520628285,0,1.999389201519751e-06
49740574,49783003,0,6.764102771310599e-07
49740574,49740585,0,9.947209957809705e-09
49740585,49831487,0,6.803891611141838e-06
49740585,49757574,0,4.72492472995961e-06
49740585,49740574,0,5.968325974685823e-08
49740589,49740597,0,5.769381775529628e-07
49740589,49750783,0,5.222285227850095e-06
49740589,49767574,0,1.1329872141945254e-05
49740597,49740610,0,0.0
49740597,49740589,0,1.1240347252324966e-06
49740597,49750801,0,0.0
49740597,49783017,0,8.455128464138249e-07
49740610,49740620,0,0.0
49740610,49740597,0,2.526591329283665e-06
49740610,49750803,0,0.0
49740610,49783029,0,8.256184264982055e-07
49740620,49740610,0,4.466297271056557e-06
49740620,4059272468,0,2.5763273790727137e-06
49740620,49783034,0,7.221674429369845e-06
49740620,3372235132,0,3.481523485233397e-07
49740630,49776570,0,5.847964734196325e-05
49740630,3372235130,0,7.6265258746527e-05
49740630,3372235132,0,2.3107368731991945e-05
49740634,49740649,0,5.968325974685823e-07
49740634,1013396313,0,0.0008244645501430996
49740634,49766633,0,0.0006447085189955204
49740649,49732805,0,2.7255355284398592e-06
49740649,49783068,0,4.655294260254942e-06
49740653,49740699,0,3.4815234852333965e-06
49740653,49778278,0,0.0
49740653,49823532,0,2.5066969093680457e-06
49740699,49740653,0,0.0
49740703,49739135,0,2.2082806106337546e-06
49740703,49897234,0,3.4815234852333965e-06
49740703,49751229,0,0.0
49740750,49751267,0,0.00017723938702825332
49740750,49739703,0,8.664019873252253e-06
49740750,49739135,0,9.250905260763025e-06
49740750,49756050,0,0.00011529811062097228
49740888,49800931,0,4.8950220202381554e-05
49740888,49800846,0,5.6689149549557503e-05
49740888,49739758,0,1.6910256928276498e-07
49740930,2732992383,0,3.37210417569749e-06
49740930,49740966,0,0.0
49740930,49779377,0,8.256184264982055e-05
49740930,11186195793,0,3.4715762752755868e-06
49740966,49779381,0,4.37677238143627e-07
49740966,49740996,0,0.0
49740966,49740930,0,4.177828182280076e-07
49740996,49805878,0,3.8794118835457846e-07
49740996,49735318,0,5.470965476795338e-07
49740996,49740966,0,1.5020287036292655e-06
49741014,49773918,0,0.00015859831556731794
49741014,49756881,0,1.4025566040511683e-06
49741014,49819386,0,6.137428543968588e-06
49741020,49741014,0,0.00016770995988867163
49741020,49819392,0,4.466297271056557e-06
49741020,49824189,0,1.1936651949371645e-06
49741023,49741020,0,0.00017305161163601543
49741023,49742316,0,2.2649797073932698e-05
49741023,49721281,0,4.0325989168960545e-05
49741027,49741023,0,0.00018068112167365547
49741027,2377417303,0,3.288547612051889e-05
49741031,49744667,0,2.884690887764814e-06
49741031,2377417309,0,0.0005898993921279889
49741033,9468883912,0,0.000545256313837339
49741037,49741033,0,0.00010021814032493278
49741037,4001557203,0,0.00035491645129465024
49741038,49741037,0,0.00010175995786839327
49741038,49763072,0,0.00011443270335464284
49741041,49777889,0,8.723703132999112e-06
49741041,49777882,0,1.5716591733339334e-06
49741041,49741038,0,0.000102297107206115
49741043,49794216,0,2.0491252513087992e-05
49741043,49794213,0,1.6313424330807916e-05
49741043,49741041,0,0.0001070120847261168
49741052,49741043,0,0.00012099786192679725
49741052,49756497,0,6.371187977977116e-05
49741058,49741052,0,8.764486693826131e-05
49741058,49774079,0,0.00024552698338861694
49741058,49774070,0,0.00042491496776775713
49741069,49790025,0,8.952488962028735e-08
49741069,49790024,0,0.0
49741069,49741058,0,7.253505501234836e-05
49741073,49863614,0,3.888364372507813e-05
49741073,49741069,0,7.469359957319307e-05
49741073,49819456,0,0.0003802917838970228
49741076,49741073,0,4.851254296423793e-05
49741076,49819462,0,2.4868024894524263e-07
49741076,49742701,0,1.750708952574508e-06
49741088,11608896680,0,6.029003955428462e-05
49741088,49741095,0,2.6240739868702e-05
49741088,49858017,0,0.0010357035008071464
49741088,49819478,0,0.0014169203752302456
49741095,49816382,0,2.078966881182228e-06
49741095,7494204320,0,3.4815234852333965e-06
49741095,49741088,0,3.266663750144707e-05
49741095,49741104,0,1.8014397233593374e-05
49741104,49770423,0,2.088914091140038e-06
49741104,49741107,0,9.847737858231607e-06
49741104,7494204321,0,3.4815234852333965e-06
49741104,49741095,0,3.328336451883127e-05
49741107,13265370798,0,1.3309366923549384e-05
49741107,49777245,0,7.868243076627476e-06
49741107,49741104,0,3.416866620507634e-05
49741149,49741153,0,1.246385407713556e-05
49741149,49771354,0,3.2825792860772026e-07
49741149,49847621,0,3.770987295005659e-05
49741153,49741149,0,4.004746729014187e-05
49741153,49819549,0,6.3264255331669725e-06
49741153,49741155,0,9.290694100594264e-06
49741153,49787536,0,6.863574870888696e-07
49741155,49741156,0,6.664630671732502e-06
49741155,49741153,0,4.143012947427742e-05
49741156,49804027,0,8.355656364560152e-07
49741156,49741157,0,5.272021277639144e-06
49741156,49741155,0,4.2285589530649056e-05
49741157,49819593,0,6.207059013673255e-06
49741157,49860022,0,3.580995584811494e-07
49741157,49741160,0,1.412503814008978e-06
49741157,49741156,0,7.669298877471282e-06
49741160,49819599,0,6.187164593757636e-06
49741160,49741157,0,9.887526698062846e-06
49741160,1364989296,0,0.0
49741163,1364989296,0,2.49078137343555e-05
49741163,49770176,0,0.0006640757367833759
49741163,49741165,0,7.056550744070205e-05
49741165,49881997,0,1.1240347252324966e-06
49741165,49741163,0,6.52934861630629e-05
49741165,49741170,0,6.707403674551084e-05
49741170,49741173,0,6.369198535985554e-05
49741170,49742628,0,1.00466820573878e-06
49741170,49741165,0,6.640757367833758e-05
49741173,49795666,0,1.412503814008978e-06
49741173,49741170,0,6.751171398365446e-05
49741173,49741174,0,5.999162325555033e-05
49741174,49743552,0,3.851559695663918e-05
49741174,49741178,0,1.9237904058403967e-05
49741174,49741173,0,6.870537917859163e-05
49741178,49743552,0,1.0941930953590675e-06
49741178,49845027,0,5.669909675951532e-07
49741178,49741174,0,3.302473705992822e-05
49741178,49741179,0,1.712909554734831e-05
49741179,49838680,0,0.0
49741179,49845027,0,0.0
49741179,49741178,0,3.5501592339422836e-05
49741179,49741182,0,1.5169495185659799e-05
49741182,49774952,0,4.375777660440489e-05
49741182,1443727126,0,0.00023644518069713667
49741182,49741179,0,3.702351546296772e-05
49741182,49741187,0,0.00016720265218082332
49741187,9579235933,0,0.00024112036937730725
49741187,49741182,0,3.158239161604581e-05
49741187,49774952,0,5.587347833301711e-05
49741203,49732411,0,0.00031064141977243926
49741203,49732416,0,2.2460800084734313e-05
49741203,49732288,0,3.0130098962205595e-05
49741203,647053711,0,0.0005660161410192879
49741210,49741238,0,1.511975913587075e-06
49741210,49819615,0,1.0842458854012578e-05
49741210,49789018,0,0.0
49741238,49741210,0,2.9841629873429115e-08
49741238,49819615,0,7.957767966247764e-08
49741238,49741253,0,7.161991169622988e-07
49741253,49860239,0,4.874132879326755e-07
49741253,4000799765,0,0.0
49741253,49741238,0,2.795165998144527e-06
49741274,3672563449,0,4.358867403512213e-05
49741274,49882753,0,0.00014149906164984304
49741287,49741274,0,1.1737707750215452e-06
49741287,49856163,0,0.0002926369697488037
49741287,49787453,0,0.00048579189270955256
49741337,642817438,0,0.0012070441923304185
49741337,49800373,0,0.0010985897621604195
49741337,49859176,0,7.549932357977566e-06
49741341,49750636,0,2.69569389856643e-06
49741341,49741349,0,1.1588499600848306e-05
49741341,49809279,0,6.963046970466793e-08
49741349,49750630,0,1.0195890206754946e-05
49741349,49797694,0,9.638846449117603e-06
49741349,49820506,0,4.774660779748658e-07
49741349,49741362,0,1.4323982339245975e-06
49741349,49741341,0,2.00933641147756e-06
49741362,49797713,0,0.0
49741362,49741349,0,0.0
49741378,49731242,0,0.0005849954176187888
49741378,49741362,0,2.0491252513087992e-06
49741378,49820583,0,0.0005213631155186801
49741388,49817070,0,1.3607783222283675e-05
49741388,49741390,0,4.476244481014367e-07
49741388,646229897,0,0.0
49741388,49803624,0,2.387330389874329e-07
49741390,49741393,0,2.088914091140038e-07
49741390,49741388,0,1.7009729027854594e-05
49741390,49793923,0,5.291915697554763e-06
49741390,49793930,0,3.401945805570919e-06
49741393,49741390,0,2.894638097722624e-05
49741393,49741398,0,4.973604978904852e-08
49741393,49794966,0,7.957767966247764e-08
49741398,49741393,0,3.234832678279716e-05
49741398,49741404,0,9.947209957809705e-09
49741398,49810034,0,1.0205837416712757e-05
49741398,49794984,0,3.3820513856552998e-06
49741404,49741398,0,4.937795023056737e-05
49741404,1484482203,0,0.0
49741404,49779761,0,0.0
49741428,49769136,0,9.40011341013017e-06
49741428,1484785356,0,1.411509093013197e-05
49741428,1469286116,0,3.4715762752755868e-06
49741463,49741467,0,3.65957854347819e-05
49741463,1509379826,0,1.2235068248105936e-06
49741467,1469286116,0,2.6827625256212774e-05
49741467,49741463,0,2.128702930971277e-06
49741467,1469285952,0,7.460407468357279e-06
49741471,49741543,0,4.0087256129973106e-06
49741471,49756921,0,0.0001430806680331348
49741471,2000698376,0,0.00027758684108263764
49741471,1443727020,0,1.3120369934351e-05
49741543,49741471,0,0.0
49741543,1466515814,0,5.968325974685823e-07
49741543,49756984,0,3.978883983123882e-08
49741573,49747851,0,1.1240347252324966e-06
49741573,49870402,0,1.2533484546840229e-06
49741581,49741573,0,1.0941930953590675e-07
49741581,49747854,0,2.3674359699587095e-06
49741581,49826430,0,2.516644119325855e-06
49741584,49741594,0,4.709009194027114e-05
49741584,1354487553,0,0.0
49741584,49783588,0,0.0
49741594,49741628,0,4.360856845503775e-05
49741594,49741584,0,0.0
49741594,49783588,0,0.0
49741628,49730684,0,3.4815234852333965e-06
49741628,49741594,0,0.0
49741628,49783273,0,3.664552148457095e-05
49741647,49741652,0,2.586274589030523e-06
49741647,49748779,0,8.457117906129811e-05
49741647,49748784,0,6.822791310061676e-05
49741652,3007959493,0,3.4815234852333965e-06
49741652,49741647,0,2.0988613010978476e-06
49741663,4001510836,0,1.010636531713466e-05
49741663,10292519072,0,9.957157167767514e-06
49741673,641127614,0,1.2314645927768415e-05
49741673,3007959508,0,1.5278914495195707e-05
49741695,1381307996,0,2.1495920718826772e-05
49741695,49777682,0,5.769381775529628e-07
49741695,49777696,0,1.7308145326588885e-06
49741703,4975093911,0,3.978883983123882e-08
49741703,1443727088,0,2.0670302292328566e-05
49741703,49741695,0,2.6330264758322288e-05
49741709,49717477,0,4.8691592743478505e-05
49741709,634011173,0,8.429265718247944e-05
49741709,1243960725,0,1.3120369934351e-05
49741710,633923936,0,7.715056043277207e-05
49741710,49797586,0,0.00017513057851719765
49741715,49765155,0,0.00025534487961697514
49741715,49741710,0,5.1277867332509027e-05
49741717,49765161,0,0.00014396596971937985
49741717,49741715,0,4.4483922931325e-05
49741717,49765167,0,0.00011615357067734392
49741724,49741717,0,1.8730596350555673e-05
49741724,49824756,0,1.4920814936714557e-06
49741725,49741724,0,1.9357270577897684e-05
49741728,49717370,0,1.0941930953590675e-06
49741728,49764785,0,6.963046970466794e-07
49741728,49741725,0,2.2629902654017077e-05
49741730,49716899,0,9.034056083682774e-05
49741730,49764791,0,8.835111884526579e-05
49741730,49741728,0,2.7424457853681357e-05
49741733,49797071,0,0.0011045978769749364
49741733,49797620,0,0.000995526719787553
49741733,49741730,0,2.5017233043891406e-05
49741735,49741733,0,4.367819892474241e-05
49741735,49797063,0,0.00017882099341154505
49741737,49756373,0,0.0
49741737,49741735,0,4.507080831883577e-05
49741740,49741737,0,4.855233180406917e-05
49741740,49817512,0,0.00023782784288127224
49741751,49882225,0,0.00015234152050385563
49741751,49729711,0,1.3985777200680445e-05
49741760,49741751,0,7.659351667513473e-05
49741760,49851719,0,1.4453296068697501e-05
49741760,49752579,0,4.177828182280076e-07
49741766,49741760,0,8.113939162585376e-05
49741766,49851723,0,1.9794947816041313e-06
49741766,49752584,0,1.880022682026034e-06
49741771,49747879,0,2.437066439663378e-06
49741771,49741766,0,6.553221920205033e-05
49741771,49741773,0,4.177828182280076e-07
49741773,49765314,0,0.0002814762001761412
49741773,49741771,0,7.119218166804406e-05
49741775,49741778,0,1.0723092334518861e-05
49741775,49823325,0,0.00029935133647032524
49741778,49741782,0,1.040478161586895e-05
49741778,49741775,0,1.2971161784983854e-05
49741778,49772902,0,9.718424128780081e-06
49741782,49851753,0,2.088914091140038e-06
49741782,49752621,0,8.952488962028734e-07
49741782,3781487710,0,9.917368327936275e-06
49741782,49741778,0,9.290694100594264e-06
49741798,49838202,0,0.00010867326878907102
49741798,13181373691,0,4.917900603141118e-05
49741801,49741807,0,4.5757165805924643e-07
49741801,49764487,0,0.0
49741801,13256237925,0,7.161991169622988e-07
49741807,2765545469,0,8.534706143800727e-06
49741807,49741801,0,1.7407617426166983e-06
49741807,49843112,0,0.0002658988693822112
49741810,49741817,0,5.321757327428192e-06
49741810,2765545469,0,5.669909675951532e-07
49741810,49770938,0,0.0
49741810,49752677,0,3.978883983123882e-08
49741817,49741820,0,2.626063428861762e-06
49741817,49741810,0,9.847737858231608e-07
49741817,49851811,0,0.0
49741817,49752679,0,1.5716591733339334e-06
49741820,49741817,0,0.0
49741820,49766265,0,0.0
49741820,49752709,0,2.7852187881867174e-06
49741823,49744946,0,2.5116705143469505e-05
49741823,49741825,0,8.455128464138249e-06
49741823,49781548,0,4.245469209993182e-05
49741825,49741828,0,5.71964572574058e-06
49741825,49741823,0,9.947209957809705e-09
49741825,49855828,0,0.0
49741828,49741825,0,7.957767966247764e-08
49741828,49804108,0,3.2825792860772026e-07
49741828,13811037274,0,3.4815234852333965e-06
49741829,3012403078,0,3.4815234852333965e-06
49741829,49773454,0,0.0
49741829,49846989,0,0.0
49741856,49831701,0,1.3398891813169671e-05
49741856,49801475,0,9.951188841792828e-05
49741856,6762346553,0,3.4715762752755868e-06
49741996,647241451,0,0.00023552009017106036
49741996,2027049957,0,0.00026690353758795
49741996,49797213,0,8.315867524728912e-06
49742208,49799887,0,0.0002599404906174832
49742208,49742265,0,3.4815234852333965e-06
49742208,2027049957,0,0.00023853409478827672
49742265,49742208,0,0.0
49742293,49748623,0,7.573805661876309e-05
49742293,647594359,0,6.013088419495966e-05
49742293,9457052272,0,9.579163189370746e-06
49742300,647594351,0,7.445486653420564e-05
49742300,647594359,0,8.420313229285916e-05
49742300,49744664,0,4.3568779615206506e-05
49742308,49721292,0,8.664019873252253e-06
49742308,49721281,0,2.2033070056548494e-05
49742316,49744672,0,1.6711312729120304e-06
49742316,49819392,0,0.0
49742316,49742320,0,2.0292308313931797e-05
49742316,49741023,0,3.949042353250453e-05
49742320,49742316,0,4.2285589530649056e-05
49742320,49742331,0,1.8442127261779193e-05
49742320,49744676,0,0.00010056629267345611
49742331,49767384,0,1.7805505824479371e-06
49742331,49742335,0,1.8044238863466802e-05
49742331,49742320,0,4.0634352677652643e-05
49742335,49742338,0,8.605331334501176e-05
49742335,49795377,0,0.0002752094579027211
49742335,49742331,0,4.549853834702159e-05
49742335,49767391,0,0.00011455206987413656
49742338,49742344,0,7.835417283766705e-05
49742338,49742335,0,2.3137210361865374e-05
49742338,49744817,0,0.00028151598901597245
49742338,49795377,0,0.00017745822564732512
49742344,49744825,0,1.2036124048949743e-06
49742344,49795383,0,6.764102771310599e-07
49742344,49742352,0,7.517106565116794e-05
49742344,49742338,0,2.1774442597645442e-05
49742352,49742360,0,7.873216681606382e-05
49742352,49742344,0,2.2092753316295355e-05
49742352,49717969,0,1.6005060822115814e-05
49742352,49744832,0,4.953710558989233e-06
49742360,49768670,0,3.919200723377024e-05
49742360,49742366,0,7.352977600812933e-05
49742360,49742352,0,2.2261855885578118e-05
49742360,49768681,0,3.3522097557818705e-06
49742366,49849087,0,2.0491252513087992e-06
49742366,49742360,0,2.29581605826248e-05
49742366,49742370,0,6.61091573796033e-05
49742366,49811265,0,3.6804676843895905e-06
49742370,642701953,0,6.417939864778821e-05
49742370,49742366,0,2.4052353677983865e-05
49742388,49744854,0,1.6114480131651722e-06
49742388,49738305,0,7.518101286112575e-05
49742388,642701960,0,2.3843462268869863e-05
49742418,49758293,0,4.3369835416050314e-05
