osmid,lon,lat,geoid,pop_density_km2
49184747,-77.0981828,38.95104929999997,11001001003,2947.0
49190879,-77.01724200000001,38.977332999999994,11001001702,3606.2
49198976,-77.09760820000001,38.95149859999999,11001001003,2947.0
49715918,-77.009047,38.953451999999984,11001009508,4063.9
49715932,-77.0135154,38.953323100000006,11001002102,6947.2
49715936,-77.0159372,38.95324479999999,11001002102,6947.2
49715946,-77.0176445,38.953198000000015,11001002102,6947.2
49715951,-77.0197174,38.9531399,11001002102,6947.2
49715966,-77.022154,38.95307150000001,11001002101,9894.6
49715970,-77.0238746,38.953017199999984,11001002101,9894.6
49715974,-77.0254044,38.95296759999999,11001002101,9894.6
49715981,-77.0275645,38.9529006,11001002101,9894.6
49715998,-77.0334259,38.952913499999994,11001002002,4834.6
49715999,-77.034747,38.9529164,11001002002,4834.6
49716007,-77.0360537,38.95291929999999,11001002002,4834.6
49716063,-76.9865534,38.91962549999999,11001009102,2396.3
49716066,-76.9862612,38.9200037,11001009102,2396.3
49716082,-76.9854247,38.9210864,11001009102,2396.3
49716093,-76.984546,38.921373,11001009102,2396.3
49716098,-76.983805,38.92201800000001,11001009102,2396.3
49716102,-76.9830497,38.922685800000004,11001009102,2396.3
49716129,-76.932224,38.88899399999998,11001009904,8522.7
49716137,-76.929914,38.888690000000004,11001009904,8522.7
49716152,-76.927659,38.88838899999999,11001009905,7374.0
49716159,-76.926868,38.888338999999995,11001009905,7374.0
49716160,-76.9223466,38.8876712,11001009903,5619.8
49716175,-76.9212233,38.88748249999999,11001009903,5619.8
49716191,-77.04271800000001,38.985555999999974,11001001600,1895.6
49716214,-77.0445735,38.98639810000001,11001001600,1895.6
49716219,-77.0452271,38.986889999999995,11001001600,1895.6
49716224,-77.046609,38.987906,11001001600,1895.6
49716503,-77.0083736,38.8328949,11001009807,3203.8
49716541,-77.007675,38.830215,11001009810,4650.4
49716545,-77.0076787,38.8292059,11001009807,3203.8
49716549,-77.0076757,38.827801,11001009810,4650.4
49716575,-77.007336,38.826063000000005,11001009807,3203.8
49716589,-77.006747,38.82514400000001,11001009807,3203.8
49716602,-77.0060052,38.82409719999999,11001010900,631.3
49716610,-77.0056254,38.82374179999999,11001010900,631.3
49716672,-77.009061,38.885061699999994,11001006500,5005.4
49716675,-77.0090695,38.884165800000005,11001980000,1.5
49716680,-77.0090568,38.88384629999998,11001006500,5005.4
49716751,-77.0090664,38.86902169999999,11001006400,3185.1
49716868,-77.0093561,38.867263400000006,11001006400,3185.1
49716879,-76.942549,38.86949499999999,11001009902,2118.3
49716887,-76.94255000000001,38.868018999999975,11001009902,2118.3
49716899,-77.0477199,38.9096436,11001005502,9897.5
49716912,-77.04255,38.925475000000006,11001003902,6388.3
49716928,-77.0447201,38.92400890000001,11001003902,6388.3
49716932,-76.984587,38.857861,11001007407,5597.7
49716936,-76.985191,38.857355000000005,11001007407,5597.7
49716938,-76.985402,38.857187999999994,11001007407,5597.7
49716962,-76.986995,38.856190000000005,11001007407,5597.7
49717014,-76.9926757,38.85561410000001,11001007406,7783.6
49717030,-76.995934,38.85672000000002,11001007401,1034.1
49717073,-76.996075,38.856067,11001007401,1034.1
49717226,-77.081729,38.952929999999995,11001001004,2689.9
49717245,-77.0766241,38.96671269999998,11001001100,2689.0
49717262,-77.0767032,38.9674297,11001001401,4218.2
49717288,-76.9932509,38.85791549999999,11001007406,7783.6
49717370,-77.0487972,38.9085711,11001005502,9897.5
49717383,-76.950089,38.889909999999986,11001009603,6946.7
49717396,-76.968962,38.872935000000005,11001007709,2756.0
49717397,-77.021469,38.958543,11001002101,9894.6
49717411,-77.0207311,38.9585939,11001002101,9894.6
49717416,-77.0201769,38.958739500000014,11001001901,5955.3
49717477,-77.0466515,38.9023974,11001010700,1848.6
49717490,-77.0007416,38.864941899999984,11001007401,1034.1
49717595,-76.9382421,38.87246319999999,11001009902,2118.3
49717599,-76.9387866,38.87194119999999,11001009902,2118.3
49717600,-77.052253,38.9562689,11001001301,1375.9
49717606,-77.052505,38.956236000000004,11001001301,1375.9
49717612,-77.0239902,38.8828735,11001010202,2108.3
49717801,-77.0206749,38.8823528,11001010202,2108.3
49717859,-77.02117,38.95915150000001,11001001901,5955.3
49717871,-77.0224453,38.95955910000001,11001001901,5955.3
49717919,-76.9374929,38.908108900000016,11001009601,1058.9
49717954,-77.0162904,38.975015400000025,11001001702,3606.2
49717965,-76.9930271,38.890940699999994,11001008100,10966.3
49717969,-76.9926491,38.89078799999998,11001008100,10966.3
49717971,-77.0198662,38.92800780000001,11001003200,9225.6
49717975,-77.0193258,38.9280494,11001003200,9225.6
49717981,-77.0188082,38.92813069999999,11001003200,9225.6
49718001,-77.082954,38.9068064,11001000802,1329.8
49718011,-77.0820037,38.90707210000001,11001000802,1329.8
49718038,-77.00104040000001,38.826786299999995,11001009811,9038.1
49718049,-77.0319594,38.876672299999996,11001980000,1.5
49718144,-77.110097,38.934548,11001000904,1547.9
49718391,-77.0496393,38.943369399999995,11001002600,1190.1
49718409,-76.996182,38.879731,11001007000,5602.7
49718410,-77.005103,38.9612713,11001009505,4265.8
49718413,-77.005567,38.96154899999999,11001009505,4265.8
49718509,-77.0192977,38.928314300000004,11001003200,9225.6
49718701,-77.0260898,38.96843530000001,11001001901,5955.3
49718707,-76.998319,38.945420999999996,11001009504,2939.8
49718716,-76.998377,38.9462712,11001009504,2939.8
49718775,-76.991658,38.844127,11001007304,3529.8
49718776,-76.99375800000001,38.877525000000006,11001007203,8603.6
49718798,-76.936094,38.873461999999996,11001009902,2118.3
49718816,-76.969373,38.861222999999995,11001007502,7711.5
49718864,-76.99278,38.859561,11001007407,5597.7
49718877,-76.992781,38.85911800000001,11001007407,5597.7
49718911,-76.9819388,38.90074219999999,11001008904,8515.5
49718928,-76.9828882,38.900739099999996,11001008903,12001.8
49719230,-76.978524,38.91717409999999,11001008803,3829.0
49719235,-76.9785285,38.91728129999999,11001009102,2396.3
49719266,-76.9778037,38.9172962,11001011100,819.3
49719320,-77.005892,38.88323299999998,11001006500,5005.4
49719321,-77.0058137,38.883291699999994,11001006500,5005.4
49719415,-77.0570287,38.90524450000001,11001000102,1374.8
49719416,-77.0460848,38.916996499999996,11001004001,14523.2
49719422,-77.0464535,38.916863500000005,11001004001,14523.2
49719425,-77.0467448,38.91677549999999,11001004100,2968.9
49719428,-77.030264,38.96021900000002,11001002001,4706.6
49719434,-77.030024,38.95998999999999,11001002002,4834.6
49719435,-77.0053405,38.8832462,11001006500,5005.4
49719436,-77.00589000000001,38.88329400000001,11001006500,5005.4
49719438,-77.006361,38.883344999999984,11001006500,5005.4
49719440,-77.0787332,38.9496874,11001001100,2689.0
49719533,-77.019251,38.93679169999999,11001003200,9225.6
49719539,-77.019685,38.93725000000001,11001003200,9225.6
49719562,-77.0267322,38.88299339999998,11001010202,2108.3
49719706,-77.0348169,38.9367188,11001002801,22554.6
49719725,-77.0341197,38.9370312,11001002801,22554.6
49719895,-77.0408793,38.917214200000004,11001003801,10167.0
49719902,-77.0407638,38.91701090000001,11001004201,15764.6
49719904,-77.043587,38.96050799999998,11001001301,1375.9
49719921,-77.043076,38.960376000000004,11001001301,1375.9
49720010,-76.951948,38.895636,11001009604,3359.8
49720045,-77.0702023,38.95566819999999,11001001100,2689.0
49720056,-77.0706457,38.95576189999999,11001001100,2689.0
49720114,-77.0816723,38.9069217,11001000802,1329.8
49720124,-77.0813411,38.90720429999999,11001000802,1329.8
49720155,-77.0093361,38.8818408,11001010500,5126.6
49720215,-77.07066,38.905005,11001000202,3259.9
49720239,-76.997736,38.94032899999999,11001009511,1982.2
49720271,-76.999001,38.940734,11001009511,1982.2
49720292,-76.998093,38.941191999999994,11001009510,5690.3
49720491,-77.0938,38.92212899999999,11001000804,1291.7
49720530,-77.09309700000001,38.92170399999999,11001000804,1291.7
49720554,-77.093259,38.92222399999999,11001000804,1291.7
49720590,-77.01364620000001,38.886040999999985,11001010500,5126.6
49720612,-76.9919949,38.848022900000004,11001010400,1682.2
49720844,-77.0067258,38.936556300000014,11001002302,762.9
49721137,-76.961033,38.91571699999999,11001011100,819.3
49721251,-76.9848917,38.88686840000002,11001006900,7310.4
49721252,-76.9846673,38.886909799999984,11001006900,7310.4
49721268,-76.9842461,38.88733839999999,11001006700,9175.4
49721277,-76.9836601,38.8876109,11001006700,9175.4
49721281,-77.001738,38.892016999999996,11001008200,8289.3
49721292,-77.0020381,38.89208399999999,11001008200,8289.3
49721610,-77.0031615,38.93005619999999,11001002302,762.9
49721699,-76.9615948,38.889550199999995,11001007708,2793.7
49721760,-76.9725645,38.8746381,11001007709,2756.0
49721776,-76.9726388,38.8748762,11001007709,2756.0
49722130,-76.9235161,38.886099799999975,11001009905,7374.0
49722137,-76.9231065,38.88645190000001,11001009905,7374.0
49722409,-76.994969,38.87713200000001,11001007203,8603.6
49722419,-76.96698640000001,38.9209022,11001011100,819.3
49722433,-76.9663981,38.921056000000014,11001011100,819.3
49722447,-77.0128786,38.87540490000001,11001006400,3185.1
49722454,-77.0125776,38.8764001,11001006400,3185.1
49722458,-76.93167580000001,38.89954699999999,11001007804,4831.5
49722469,-76.9306659,38.899697599999975,11001007804,4831.5
49722480,-76.9295916,38.899705999999995,11001007804,4831.5
49722494,-76.9279381,38.8997415,11001007804,4831.5
49722499,-76.967768,38.874610999999994,11001007709,2756.0
49722505,-76.968338,38.874658999999994,11001007709,2756.0
49722667,-76.990404,38.865843,11001007503,4736.7
49722737,-77.0147297,38.89834260000002,11001005900,3743.4
49722743,-77.0676558,38.946263800000004,11001001200,3864.4
49722744,-77.0151644,38.90646269999999,11001004600,6991.7
49722745,-77.015164,38.907236,11001004600,6991.7
49722787,-77.0270369,38.914097899999994,11001004402,9111.1
49722994,-77.0449248,38.895439499999995,11001010800,7151.8
49723005,-77.0251162,38.8827569,11001010202,2108.3
49723017,-77.0262094,38.91558629999999,11001004402,9111.1
49723044,-76.999222,38.847805,11001010400,1682.2
49723047,-76.9989313,38.848105399999994,11001010400,1682.2
49723081,-76.9996619,38.8432464,11001010400,1682.2
49723087,-76.9995132,38.8430653,11001009804,5044.7
49723126,-77.0143161,38.81805580000001,11001010900,631.3
49723133,-77.016154,38.90924699999999,11001004801,8673.1
49723134,-77.004937,38.91058100000001,11001008702,7239.5
49723161,-77.00203300000001,38.91260200000001,11001008702,7239.5
49723217,-76.9782776,38.91795719999998,11001009102,2396.3
49723252,-76.944715,38.90233799999999,11001009601,1058.9
49723261,-77.0312686,38.962803499999985,11001001804,9021.2
49723264,-77.0312351,38.962924599999994,11001001804,9021.2
49723267,-76.958268,38.8688818,11001009901,1002.4
49723269,-76.958516,38.86856659999999,11001009901,1002.4
49723276,-77.0613798,38.923623599999985,11001000400,1112.8
49723280,-76.993003,38.935458999999994,11001009504,2939.8
49723285,-76.994158,38.934495000000005,11001009504,2939.8
49723302,-76.979048,38.92896400000001,11001009400,3137.6
49723309,-76.978994,38.92022799999999,11001011100,819.3
49723322,-77.0813498,38.96208430000002,11001001100,2689.0
49723324,-77.0820232,38.96208469999999,11001001100,2689.0
49723335,-76.9848975,38.9199825,11001009102,2396.3
49723348,-77.046763,38.98787200000001,11001001600,1895.6
49723358,-77.046684,38.988125000000004,11001001600,1895.6
49723359,-76.996212,38.94258299999999,11001009504,2939.8
49723365,-76.99714,38.94254599999999,11001009504,2939.8
49723366,-77.03632370000001,38.96542490000001,11001001803,3248.9
49723515,-77.072014,38.92752669999999,11001000400,1112.8
49723516,-77.0720232,38.927777799999994,11001000400,1112.8
49723519,-76.972227,38.87273369999999,11001007601,3937.9
49723528,-77.0618235,38.934651,11001000600,3028.9
49723529,-77.062073,38.935072,11001000600,3028.9
49723532,-77.0106612,38.86948610000001,11001006400,3185.1
49723539,-77.05098780000002,38.9335096,11001001304,5698.4
49723544,-77.0346297,38.951877399999994,11001002002,4834.6
49723592,-77.0352,38.953935999999985,11001002002,4834.6
49723598,-77.0329974,38.9429295,11001002501,5263.1
49723601,-77.0327604,38.9429288,11001002501,5263.1
49723707,-77.00805400000002,38.93203599999999,11001002302,762.9
49723815,-77.0194384,38.92879179999999,11001003200,9225.6
49723816,-77.0193718,38.928565299999995,11001003200,9225.6
49723977,-77.007754,38.961988000000005,11001009505,4265.8
49723981,-76.961939,38.88756699999999,11001007708,2793.7
49724031,-77.028562,38.96639999999998,11001001804,9021.2
49724042,-77.028488,38.9661403,11001001804,9021.2
49724086,-77.0115909,38.89357859999999,11001005900,3743.4
49724092,-77.022787,38.8823121,11001010202,2108.3
49724179,-77.0312388,38.88298019999999,11001010202,2108.3
49724252,-77.01434,38.915569,11001003301,7973.8
49724253,-77.014374,38.91588599999999,11001003301,7973.8
49724259,-76.9709361,38.86867960000001,11001007601,3937.9
49724268,-76.99303,38.84245800000001,11001007304,3529.8
49724285,-76.952216,38.865256,11001007603,3490.4
49724289,-76.9521998,38.865971399999985,11001009902,2118.3
49724333,-76.974206,38.849308,11001007403,8399.0
49724366,-77.0140866,38.893882399999995,11001005900,3743.4
49724384,-77.0188255,38.932706999999986,11001003200,9225.6
49724395,-77.000546,38.874896899999996,11001007201,2605.7
49724678,-76.93696,38.906074499999995,11001007806,3516.7
49724749,-76.985506,38.879017,11001007100,4634.0
49724750,-76.9855066,38.879121,11001007100,4634.0
49724752,-76.943539,38.881751,11001009907,4495.5
49724754,-76.943791,38.881609999999995,11001009907,4495.5
49725530,-77.0114405,38.968221199999995,11001001702,3606.2
49725576,-77.0161926,38.89980199999999,11001005900,3743.4
49725844,-76.958227,38.910607999999996,11001011100,819.3
49725862,-76.9650733,38.9159707,11001011100,819.3
49725881,-76.9651986,38.91496639999999,11001011100,819.3
49726164,-77.0002929,38.86925029999998,11001007401,1034.1
49726196,-77.0547399,38.89216900000001,11001980000,1.5
49726250,-77.0521879,38.8903817,11001980000,1.5
49726311,-77.0010877,38.952978000000016,11001009508,4063.9
49726318,-77.065902,38.936288000000005,11001000600,3028.9
49726338,-77.066386,38.937025000000006,11001000600,3028.9
49726341,-76.9883157,38.879277099999996,11001007100,4634.0
49726342,-76.988084,38.87927699999999,11001007100,4634.0
49726390,-77.0722968,38.91835040000001,11001000300,5428.2
49726402,-77.072937,38.918147,11001000300,5428.2
49726407,-77.0787591,38.91884149999999,11001000300,5428.2
49726410,-77.078774,38.91917379999998,11001000300,5428.2
49726414,-77.094522,38.92282299999999,11001000804,1291.7
49726417,-77.094327,38.9227649,11001000804,1291.7
49726419,-77.094156,38.92271399999999,11001000804,1291.7
49726425,-77.094173,38.923035000000006,11001000804,1291.7
49726427,-77.092917,38.92329699999999,11001000804,1291.7
49726439,-77.092749,38.923083,11001000804,1291.7
49726460,-77.092112,38.92285599999999,11001000804,1291.7
49726464,-77.0936425,38.92366819999998,11001000804,1291.7
49726534,-77.0943239,38.92367510000001,11001000804,1291.7
49726535,-77.083774,38.95270999999999,11001001004,2689.9
49726536,-77.083779,38.953314999999996,11001001004,2689.9
49726537,-77.0820129,38.952109700000015,11001001004,2689.9
49726541,-77.083044,38.95210839999999,11001001004,2689.9
49726558,-77.0728677,38.97053849999999,11001001401,4218.2
49726613,-77.0800975,38.9610364,11001001100,2689.0
49726626,-77.0802627,38.96153459999999,11001001100,2689.0
49726646,-77.093048,38.921362999999985,11001000804,1291.7
49726658,-77.092075,38.921462999999996,11001000804,1291.7
49726683,-77.092104,38.922084,11001000804,1291.7
49726701,-77.090884,38.92210900000002,11001000804,1291.7
49726708,-77.0943364,38.92238650000001,11001000804,1291.7
49726740,-77.0565937,38.9197137,11001000501,3599.2
49726760,-77.0588531,38.920924,11001000400,1112.8
49726875,-77.0311702,38.88306699999999,11001010202,2108.3
49726882,-77.0301713,38.88288060000001,11001010202,2108.3
49726889,-77.0284351,38.882807199999995,11001010202,2108.3
49726893,-77.059424,38.92162000000002,11001000400,1112.8
49726929,-76.995958,38.84951299999999,11001010400,1682.2
49726946,-77.0729723,38.91924009999998,11001000300,5428.2
49727208,-77.091845,38.922412,11001000804,1291.7
49727217,-77.092254,38.922352000000004,11001000804,1291.7
49727230,-77.092566,38.92215399999999,11001000804,1291.7
49727233,-77.0999196,38.922947499999985,11001000902,981.5
49727240,-77.099138,38.92260699999999,11001000902,981.5
49727435,-76.973822,38.88892709999998,11001006804,1061.0
49727438,-76.9738285,38.889156799999995,11001006804,1061.0
49727447,-76.9738299,38.890212799999986,11001006804,1061.0
49727452,-76.9738415,38.89056019999998,11001006804,1061.0
49727453,-76.9738453,38.8909541,11001008002,5676.3
49727484,-77.0858655,38.9071579,11001000802,1329.8
49727496,-77.0850283,38.906971600000006,11001000802,1329.8
49727509,-77.0840597,38.9066413,11001000802,1329.8
49727513,-77.07334660000001,38.917001,11001000300,5428.2
49727521,-77.0728902,38.9169996,11001000300,5428.2
49727528,-77.072538,38.91701099999999,11001000300,5428.2
49727596,-76.9957783,38.8359909,11001009801,4724.2
49727637,-77.0014253,38.86523739999999,11001007401,1034.1
49727708,-77.0454869,38.960546000000015,11001001500,1189.4
49727748,-77.0445373,38.96147500000001,11001001500,1189.4
49727773,-77.043519,38.960966,11001001301,1375.9
49727785,-77.0441513,38.961021599999995,11001001301,1375.9
49727929,-77.0462961,38.9165696,11001004001,14523.2
49727936,-76.966884,38.91010500000001,11001011100,819.3
49728152,-77.0499632,38.8866802,11001980000,1.5
49728175,-77.049533,38.90964109999999,11001005503,7766.2
49728201,-77.0530461,38.89934679999999,11001005602,14421.3
49728611,-77.0559091,38.90374800000002,11001005601,13442.9
49728636,-77.0151815,38.894810099999994,11001005900,3743.4
49728646,-77.0141826,38.8907986,11001980000,1.5
49728731,-77.0111762,38.81535029999998,11001010900,631.3
49728756,-76.95157,38.895980999999985,11001009602,4023.6
49728813,-77.0317976,38.8849798,11001010202,2108.3
49728817,-77.03186110000001,38.8854562,11001010202,2108.3
49728828,-76.9901477,38.87463340000001,11001007100,4634.0
49728843,-76.9901331,38.873669500000005,11001007100,4634.0
49728879,-76.9962972,38.86293499999999,11001007401,1034.1
49728917,-76.996263,38.8632159,11001007401,1034.1
49728922,-76.9769344,38.8897523,11001006804,1061.0
49728947,-76.9790703,38.90665749999999,11001008903,12001.8
49728949,-76.982947,38.900650399999996,11001008904,8515.5
49729003,-77.0522808,38.88997749999999,11001980000,1.5
49729135,-77.078035,38.943162,11001001002,3763.3
49729179,-77.0102431,38.9072462,11001004600,6991.7
49729182,-77.0084546,38.907231599999996,11001010601,8577.0
49729205,-77.0663653,38.92432,11001000400,1112.8
49729400,-77.03183860000001,38.97581419999999,11001010300,4005.6
49729407,-76.9574863,38.8965631,11001009604,3359.8
49729507,-76.9707062,38.8909761,11001006804,1061.0
49729551,-76.9705694,38.8887652,11001006804,1061.0
49729557,-76.949958,38.89768899999999,11001009602,4023.6
49729677,-77.0494689,38.90273489999999,11001010700,1848.6
49729679,-77.0405079,38.9058651,11001010700,1848.6
49729688,-76.97140200000001,38.895726,11001006804,1061.0
49729701,-76.971791,38.896094999999995,11001007903,7498.4
49729711,-77.013315,38.942133999999996,11001002302,762.9
49729731,-77.0517182,38.9093292,11001000101,5760.5
49729752,-77.0524429,38.90966180000001,11001000101,5760.5
49729772,-76.9854259,38.910382199999994,11001008804,3005.2
49729792,-76.9584914,38.900386499999996,11001009602,4023.6
49729820,-77.0461622,38.914747900000016,11001004002,16899.8
49729831,-77.0458009,38.91461069999999,11001004202,12585.1
49729874,-77.0278986,38.89048320000001,11001980000,1.5
49729890,-77.0276543,38.8920917,11001980000,1.5
49729902,-77.012182,38.899658099999996,11001004702,10650.0
49729915,-77.0484579,38.9340003,11001002704,9978.6
49729919,-77.0487734,38.93413940000001,11001002704,9978.6
49729932,-77.04970910000002,38.93417710000001,11001001304,5698.4
49729946,-77.0501673,38.93400139999999,11001001304,5698.4
49729981,-77.0502305,38.93410260000001,11001001304,5698.4
49730006,-77.0270342,38.88427959999999,11001010202,2108.3
49730008,-77.0270385,38.88351399999999,11001010202,2108.3
49730129,-77.077029,38.943162,11001001002,3763.3
49730227,-77.008741,38.894795399999985,11001980000,1.5
49730229,-77.0082001,38.8403467,11001010400,1682.2
49730251,-77.0083681,38.83800130000001,11001010400,1682.2
49730297,-76.990183,38.902739000000004,11001008410,9721.9
49730313,-76.9802036,38.90798649999999,11001008804,3005.2
49730319,-77.0485797,38.8962365,11001010800,7151.8
49730351,-77.0080005,38.89710850000001,11001010603,5518.9
49730422,-77.0533298,38.8994043,11001005602,14421.3
49730684,-76.970744,38.908143,11001011100,819.3
49730741,-76.9889291,38.88579699999999,11001006700,9175.4
49730747,-76.989276,38.8860401,11001006700,9175.4
49730798,-76.993892,38.93402999999999,11001009301,3055.1
49730806,-76.9936912,38.932415199999994,11001009301,3055.1
49730820,-76.9888892,38.866846800000005,11001007503,4736.7
49730831,-77.009048,38.95729599999999,11001009505,4265.8
49730840,-77.0085528,38.95752819999999,11001009505,4265.8
49730863,-77.0334212,38.96209520000001,11001001804,9021.2
49730878,-77.035463,38.9622284,11001002001,4706.6
49730888,-76.9814818,38.8790244,11001006804,1061.0
49730919,-77.0020387,38.887603199999994,11001006600,7540.5
49730947,-76.9981602,38.862216300000014,11001007401,1034.1
49730969,-76.9608514,38.87827289999998,11001009901,1002.4
49731088,-76.948803,38.87617389999998,11001009901,1002.4
49731126,-76.9938114,38.92195370000002,11001009102,2396.3
49731187,-76.9562472,38.918750100000004,11001011100,819.3
49731188,-77.0092075,38.94572,11001002202,4615.4
49731194,-77.00889,38.94605589999999,11001002202,4615.4
49731206,-77.0086553,38.94651689999999,11001009510,5690.3
49731215,-77.053044,38.95939599999999,11001001301,1375.9
49731221,-77.0532728,38.95938599999999,11001001301,1375.9
49731236,-77.04889,38.918668300000014,11001004100,2968.9
49731242,-77.0490242,38.91926899999998,11001004001,14523.2
49731251,-77.056296,38.95374100000001,11001001301,1375.9
49731254,-77.0576412,38.9265722,11001000502,5930.0
49731261,-77.0571053,38.92612469999999,11001000502,5930.0
49731284,-77.0168645,38.82838509999999,11001009807,3203.8
49731303,-77.051211,38.933979,11001001304,5698.4
49731325,-77.0691524,38.90390440000001,11001000202,3259.9
49731467,-77.070977,38.95700099999999,11001001100,2689.0
49731469,-77.071276,38.957022,11001001100,2689.0
49731508,-77.0541627,38.8995846,11001005602,14421.3
49731509,-77.0166118,38.910525,11001004600,6991.7
49731514,-77.0172952,38.9103917,11001004801,8673.1
49731515,-77.0628529,38.968991999999986,11001001500,1189.4
49731531,-77.063878,38.969448,11001001500,1189.4
49731541,-77.0088457,38.832800899999995,11001009807,3203.8
49731544,-77.00295850000002,38.925289799999995,11001009204,10984.5
49731559,-77.0068559,38.9419354,11001009511,1982.2
49731575,-77.0077777,38.94233769999999,11001009510,5690.3
49731579,-77.0079893,38.9423733,11001009511,1982.2
49731603,-77.0531166,38.96140230000001,11001001301,1375.9
49731617,-77.052822,38.961178,11001001301,1375.9
49731621,-77.0334241,38.956506000000005,11001002001,4706.6
49731654,-77.036389,38.96241,11001002001,4706.6
49731659,-77.03691,38.962520999999995,11001002001,4706.6
49731666,-77.038312,38.96271999999998,11001002001,4706.6
49731670,-77.0242124,38.8828793,11001010202,2108.3
49731699,-77.0241675,38.8848436,11001010202,2108.3
49731712,-77.0570189,38.920248599999994,11001000400,1112.8
49731736,-77.058786,38.921445,11001000400,1112.8
49731745,-77.01236510000001,38.898891,11001004702,10650.0
49731754,-76.9311864,38.87648190000001,11001007707,5155.6
49731757,-76.9312296,38.876332100000006,11001007707,5155.6
49731762,-76.999424,38.82454800000001,11001009811,9038.1
49731838,-76.954801,38.895775,11001009604,3359.8
49732017,-76.9760636,38.8876059,11001006804,1061.0
49732026,-76.9743308,38.887775600000005,11001006804,1061.0
49732042,-76.9740562,38.888564299999985,11001006804,1061.0
49732053,-77.0581191,38.90524109999999,11001000102,1374.8
49732057,-77.0339644,38.87518969999999,11001980000,1.5
49732075,-77.0296063,38.878652800000005,11001980000,1.5
49732114,-77.0637277,38.9721934,11001001500,1189.4
49732126,-77.0521955,38.9337645,11001000501,3599.2
49732128,-77.003308,38.94055000000001,11001009511,1982.2
49732129,-77.00320200000002,38.940740999999996,11001009511,1982.2
49732176,-76.9949394,38.8474842,11001010400,1682.2
49732177,-76.9960231,38.84749880000001,11001010400,1682.2
49732193,-77.0270393,38.91112079999999,11001004901,12437.4
49732211,-77.026631,38.910765,11001004901,12437.4
49732230,-77.0286347,38.9617378,11001001804,9021.2
49732235,-77.0285524,38.96138800000001,11001001804,9021.2
49732241,-77.042739,38.982014000000014,11001001500,1189.4
49732272,-76.9977336,38.9325234,11001009201,4856.1
49732286,-77.0281349,38.89209230000001,11001980000,1.5
49732288,-77.0013035,38.931812,11001002302,762.9
49732319,-76.9451429,38.90358629999999,11001009601,1058.9
49732323,-76.94514200000002,38.90370689999998,11001009601,1058.9
49732327,-77.051416,38.902649100000005,11001005601,13442.9
49732352,-76.9887481,38.891608399999996,11001008002,5676.3
49732363,-76.9883139,38.89158210000001,11001008002,5676.3
49732368,-77.0026726,38.93032589999999,11001009201,4856.1
49732411,-77.000559,38.93139399999998,11001009201,4856.1
49732416,-77.0005681,38.9306922,11001009201,4856.1
49732422,-77.036922,38.92627469999999,11001003802,17411.3
49732428,-77.036475,38.926275299999986,11001003702,23552.5
49732524,-77.0536591,38.95047879999999,11001001301,1375.9
49732688,-77.0845028,38.9123841,11001000802,1329.8
49732698,-77.084897,38.912025,11001000802,1329.8
49732805,-77.007828,38.9517846,11001009510,5690.3
49732854,-77.0166765,38.927496699999985,11001002302,762.9
49732884,-77.0188641,38.927969999999995,11001003400,3776.1
49732906,-77.0852188,38.91295449999999,11001000802,1329.8
49732907,-77.0852202,38.9128616,11001000802,1329.8
49732919,-77.0855576,38.912673600000005,11001000802,1329.8
49732921,-77.0175888,38.82086939999999,11001010900,631.3
49732924,-76.9457356,38.90209999999999,11001009602,4023.6
49733218,-77.0086945,38.930532799999995,11001002302,762.9
49733323,-76.958677,38.88197900000001,11001009901,1002.4
49733427,-77.015181,38.88403100000001,11001010500,5126.6
49733440,-77.0136739,38.88366179999999,11001010500,5126.6
49733709,-77.0304439,38.880752199999996,11001980000,1.5
49733719,-76.9732132,38.85116439999999,11001007404,5208.7
49733721,-76.9729956,38.8507948,11001007403,8399.0
49733731,-76.9715909,38.849725599999985,11001007403,8399.0
49733859,-76.958088,38.91398999999999,11001011100,819.3
49733874,-76.957311,38.91464299999999,11001011100,819.3
49733957,-76.96064,38.916582999999996,11001011100,819.3
49733966,-77.0772763,38.96723220000001,11001001100,2689.0
49733995,-77.0101226,38.867274400000014,11001006400,3185.1
49734005,-77.0136747,38.863817099999984,11001006400,3185.1
49734010,-77.0136716,38.86464449999999,11001006400,3185.1
49734077,-77.015216,38.8935571,11001005900,3743.4
49734087,-77.0397579,38.8883181,11001980000,1.5
49734101,-76.9506858,38.89307399999997,11001009603,6946.7
49734102,-76.9505503,38.89325879999999,11001009603,6946.7
49734104,-77.0270376,38.90417150000002,11001004902,12760.9
49734107,-77.0276385,38.9041609,11001005004,25869.4
49734108,-77.0478144,38.914101900000006,11001004100,2968.9
49734109,-77.0481405,38.914101800000005,11001004100,2968.9
49734111,-77.0322018,38.9059437,11001005203,33336.9
49734130,-77.0345514,38.906683999999984,11001005203,33336.9
49734134,-76.9191519,38.897147600000004,11001007807,4738.9
49734137,-76.9762404,38.89894699999998,11001007903,7498.4
49734140,-76.983645,38.895395999999984,11001007901,10937.8
49734142,-76.983644,38.895463,11001007901,10937.8
49734195,-76.971341,38.89159300000001,11001006804,1061.0
49734249,-76.97364,38.89143899999999,11001006804,1061.0
49734273,-77.1119482,38.938809500000005,11001000904,1547.9
49734296,-76.925149,38.89709199999998,11001007807,4738.9
49734310,-76.935824,38.90877429999998,11001009601,1058.9
49734314,-76.935474,38.90904200000001,11001009601,1058.9
